t,t_game_ms,lap,lapDist,invalid,speed,rpm,gear,throttle,brake
1766588243.932066,0.0,28,3913.688,1,96,4009,3,0.000,0.000
1766588243.932066,0.0,28,3914.149,1,95,4012,3,0.000,0.000
1766588243.932066,0.0,28,3914.603,1,94,4014,3,0.000,0.000
1766588243.932066,0.0,28,3915.056,1,93,4016,3,0.000,0.000
1766588243.952075,0.0,28,3915.501,1,92,4017,3,0.000,0.000
1766588243.972126,0.0,28,3915.931,1,91,4018,3,0.000,0.000
1766588243.988130,0.0,28,3916.360,1,90,4019,3,0.000,0.000
1766588244.004135,0.0,28,3916.774,1,89,4019,3,0.000,0.000
1766588244.019584,0.0,28,3917.188,1,89,4018,3,0.000,0.000
1766588244.035470,0.0,28,3917.587,1,88,4017,3,0.000,0.000
1766588244.051191,0.0,28,3917.978,1,87,4015,3,0.000,0.000
1766588244.066389,0.0,28,3918.485,1,86,4013,3,0.000,0.000
1766588244.090213,0.0,28,3918.985,1,85,4011,3,0.000,0.000
1766588244.105837,0.0,28,3919.446,1,85,4008,3,0.000,0.000
1766588244.122969,0.0,28,3919.876,1,84,4005,3,0.000,0.000
1766588244.138169,0.0,28,3920.267,1,83,4002,3,0.000,0.000
1766588244.154175,0.0,28,3920.634,1,83,3999,3,0.000,0.000
1766588244.169500,0.0,28,3920.970,1,82,3996,3,0.000,0.000
1766588244.189135,0.0,28,3921.282,1,82,3993,3,0.000,0.000
1766588244.204862,0.0,28,3921.571,1,81,3990,3,0.000,0.000
1766588244.219868,0.0,28,3921.837,1,81,3987,3,0.000,0.000
1766588244.237170,0.0,28,3922.087,1,81,3985,3,0.000,0.000
1766588244.252832,0.0,28,3922.321,1,81,3983,3,0.000,0.000
1766588244.268157,0.0,28,3922.540,1,80,3982,3,0.000,0.000
1766588244.290280,0.0,28,3922.743,1,80,3981,3,0.000,0.000
1766588244.306125,0.0,28,3922.938,1,80,3980,3,0.000,0.000
1766588244.322949,0.0,28,3923.118,1,80,3981,3,0.000,0.000
1766588244.338166,0.0,28,3923.282,1,80,3981,3,0.000,0.000
1766588244.356794,0.0,28,3923.438,1,79,3983,3,0.000,0.000
1766588244.372498,0.0,28,3923.595,1,79,3984,3,0.000,0.000
1766588244.388165,0.0,28,3923.735,1,79,3986,3,0.000,0.000
1766588244.421867,0.0,28,3923.876,1,79,3989,3,0.000,0.000
1766588244.432900,0.0,28,3924.009,1,79,3992,3,0.000,0.000
1766588244.449038,0.0,28,3924.134,1,79,3995,3,0.000,0.000
1766588244.449038,0.0,28,3924.259,1,79,3998,3,0.000,0.000
1766588244.525984,0.0,28,3924.376,1,78,4001,3,0.000,0.000
1766588244.525984,0.0,28,3924.493,1,78,4004,3,0.000,0.000
1766588244.525984,0.0,28,3924.665,1,78,4007,3,0.000,0.000
1766588244.526986,0.0,28,3924.892,1,78,4010,3,0.000,0.000
1766588244.526986,0.0,28,3925.110,1,78,4012,3,0.000,0.000
1766588244.551983,0.0,28,3925.329,1,78,4015,3,0.000,0.000
1766588244.567135,0.0,28,3925.556,1,78,4016,3,0.000,0.000
1766588244.582275,0.0,28,3925.774,1,78,4018,3,0.000,0.000
1766588244.597408,0.0,28,3926.001,1,78,4018,3,0.000,0.000
1766588244.612773,0.0,28,3926.228,1,78,4019,3,0.000,0.000
1766588244.628802,0.0,28,3926.454,1,78,4018,3,0.000,0.000
1766588244.644151,0.0,28,3926.681,1,78,4018,3,0.000,0.000
1766588244.674473,0.0,28,3926.915,1,78,4016,3,0.000,0.000
1766588244.690112,0.0,28,3927.142,1,77,4015,3,0.000,0.000
1766588244.705672,0.0,28,3927.376,1,77,4012,3,0.000,0.000
1766588244.720496,0.0,28,3927.603,1,77,4010,3,0.000,0.000
1766588244.735898,0.0,28,3927.837,1,77,4007,3,0.000,0.000
1766588244.755789,0.0,28,3928.071,1,77,4004,3,0.000,0.000
1766588244.771490,0.0,28,3928.306,1,77,4001,3,0.000,0.000
1766588244.790218,0.0,28,3928.548,1,77,3998,3,0.000,0.000
1766588244.805115,0.0,28,3928.782,1,76,3995,3,0.000,0.000
1766588244.820492,0.0,28,3929.024,1,76,3992,3,0.000,0.000
1766588244.836052,0.0,28,3929.259,1,76,3989,3,0.000,0.000
1766588244.856421,0.0,28,3929.517,1,76,3986,3,0.000,0.000
1766588244.871489,0.0,28,3929.954,1,76,3984,3,0.000,0.000
1766588244.886153,0.0,28,3930.399,1,76,3983,3,0.000,0.000
1766588244.901548,0.0,28,3930.845,1,75,3981,3,0.000,0.000
1766588244.923435,0.0,28,3931.290,1,75,3981,3,0.000,0.000
1766588244.938702,0.0,28,3931.735,1,75,3980,3,0.000,0.000
1766588244.956871,0.0,28,3932.188,1,74,4021,3,0.000,0.000
1766588244.972046,0.0,28,3932.634,1,74,3920,2,0.000,0.000
1766588244.988051,0.0,28,3933.079,1,73,3920,2,0.000,0.000
1766588245.008988,0.0,28,3933.524,1,73,3920,2,0.000,0.000
1766588245.028845,0.0,28,3933.970,1,72,3957,2,0.000,0.000
1766588245.035905,0.0,28,3934.407,1,72,3990,2,0.000,0.000
1766588245.051229,0.0,28,3934.845,1,71,3993,2,0.000,0.000
1766588245.063342,0.0,28,3935.274,1,70,3996,2,0.000,0.000
1766588245.140889,0.0,28,3935.712,1,70,3999,2,0.000,0.000
1766588245.140889,0.0,28,3936.142,1,69,4002,2,0.000,0.000
1766588245.140889,0.0,28,3936.571,1,69,4005,2,0.000,0.000
1766588245.140889,0.0,28,3937.009,1,68,4050,2,0.000,0.000
1766588245.140889,0.0,28,3937.438,1,68,3920,1,0.000,0.000
1766588245.171756,0.0,28,3937.868,1,67,3920,1,0.000,0.000
1766588245.187419,0.0,28,3938.290,1,67,3920,1,0.000,0.000
1766588245.203327,0.0,28,3938.712,1,66,3980,1,0.000,0.000
1766588245.219341,0.0,28,3939.134,1,66,4018,1,0.000,0.000
1766588245.234488,0.0,28,3939.548,1,65,4019,1,0.000,0.000
1766588245.249616,0.0,28,3939.962,1,65,4019,1,0.000,0.000
1766588245.264769,0.0,28,3940.376,1,64,4018,1,0.000,0.000
1766588245.289652,0.0,28,3940.782,1,64,4017,1,0.000,0.000
1766588245.305399,0.0,28,3941.235,1,63,4016,1,0.000,0.000
1766588245.323484,0.0,28,3941.696,1,62,4014,1,0.000,0.000
1766588245.338708,0.0,28,3942.149,1,62,4061,1,0.000,0.000
1766588245.356817,0.0,28,3942.603,1,61,4378,0,0.000,0.000
1766588245.372096,0.0,28,3943.048,1,61,4726,0,0.000,0.000
1766588245.388208,0.0,28,3943.493,1,61,5101,0,0.000,0.000
1766588245.406321,0.0,28,3943.938,1,61,4992,0,0.000,0.000
1766588245.423664,0.0,28,3944.384,1,60,4884,0,0.000,0.000
1766588245.438809,0.0,28,3944.829,1,60,4777,0,0.000,0.000
1766588245.454929,0.0,28,3945.274,1,60,4671,0,0.000,0.000
1766588245.471576,0.0,28,3945.712,1,60,4566,0,0.000,0.000
1766588245.486735,0.0,28,3946.149,1,59,4462,0,0.000,0.000
1766588245.505373,0.0,28,3946.595,1,59,4359,0,0.000,0.000
1766588245.523413,0.0,28,3947.024,1,59,4257,0,0.000,0.000
1766588245.538726,0.0,28,3947.462,1,59,4157,0,0.000,0.000
1766588245.556807,0.0,28,3947.892,1,59,4058,0,0.000,0.000
1766588245.572475,0.0,28,3948.329,1,58,4019,0,0.000,0.000
1766588245.589605,0.0,28,3948.759,1,58,4018,0,0.000,0.000
1766588245.620240,0.0,28,3949.188,1,58,4018,0,0.000,0.000
1766588245.622330,0.0,28,3949.610,1,58,4016,0,0.000,0.000
1766588245.635657,0.0,28,3950.040,1,58,4015,0,0.000,0.000
1766588245.651052,0.0,28,3950.462,1,57,4012,0,0.000,0.000
1766588245.732638,0.0,28,3950.884,1,57,4010,0,0.000,0.000
1766588245.732638,0.0,28,3951.306,1,57,4007,0,0.000,0.000
1766588245.733641,0.0,28,3951.720,1,57,4004,0,0.000,0.000
1766588245.733641,0.0,28,3952.118,1,56,4001,0,0.000,0.000
1766588245.733641,0.0,28,3952.485,1,56,3998,0,0.000,0.000
1766588245.757012,0.0,28,3952.853,1,56,3995,0,0.000,0.000
1766588245.772271,0.0,28,3953.212,1,55,3992,0,0.000,0.000
1766588245.803392,0.0,28,3953.571,1,55,3989,0,0.000,0.000
1766588245.818854,0.0,28,3953.931,1,55,3986,0,0.000,0.000
1766588245.818854,0.0,28,3954.282,1,55,3984,0,0.000,0.000
1766588245.833992,0.0,28,3954.634,1,54,3983,0,0.000,0.000
1766588245.849040,0.0,28,3954.985,1,54,3981,0,0.000,0.000
1766588245.864184,0.0,28,3955.329,1,54,3981,0,0.000,0.000
1766588245.889462,0.0,28,3955.673,1,53,3980,0,0.000,0.000
1766588245.904804,0.0,28,3956.009,1,53,3981,0,0.000,0.000
1766588245.923621,0.0,28,3956.353,1,52,3982,0,0.000,0.000
1766588245.938637,0.0,28,3956.681,1,52,3983,0,0.000,0.000
1766588245.956922,0.0,28,3957.009,1,52,3985,0,0.000,0.000
1766588245.972215,0.0,28,3957.337,1,52,3987,0,0.000,0.000
1766588245.987634,0.0,28,3957.657,1,51,3990,0,0.000,0.000
1766588246.002797,0.0,28,3957.978,1,51,3993,0,0.000,0.000
1766588246.022934,0.0,28,3958.290,1,51,3996,0,0.000,0.000
1766588246.038132,0.0,28,3958.603,1,50,3999,0,0.000,0.000
1766588246.053804,0.0,28,3958.915,1,50,4002,0,0.000,0.000
1766588246.070469,0.0,28,3959.220,1,50,4005,0,0.000,0.000
1766588246.086129,0.0,28,3959.517,1,50,4008,0,0.000,0.000
1766588246.102139,0.0,28,3959.821,1,50,4011,0,0.000,0.000
1766588246.123585,0.0,28,3960.118,1,49,4013,0,0.000,0.000
1766588246.139131,0.0,28,3960.407,1,49,4015,0,0.000,0.000
1766588246.156265,0.0,28,3960.696,1,49,4017,0,0.000,0.000
1766588246.171463,0.0,28,3960.985,1,49,4018,0,0.000,0.000
1766588246.190174,0.0,28,3961.267,1,49,4019,0,0.000,0.000
1766588246.221170,0.0,28,3961.548,1,49,4019,0,0.000,0.000
1766588246.241230,0.0,28,3961.829,1,49,4018,0,0.000,0.000
1766588246.241230,0.0,28,3962.103,1,49,4017,0,0.000,0.000
1766588246.241230,0.0,28,3962.376,1,49,4016,0,0.000,0.000
1766588246.287522,0.0,28,3962.649,1,48,4014,0,0.000,0.000
1766588246.333712,0.0,28,3962.923,1,48,4012,0,0.000,0.000
1766588246.333712,0.0,28,3963.196,1,48,4009,0,0.000,0.000
1766588246.334716,0.0,28,3963.478,1,48,4006,0,0.000,0.000
1766588246.334716,0.0,28,3963.696,1,48,4003,0,0.000,0.000
1766588246.357157,0.0,28,3963.853,1,48,4000,0,0.000,0.000
1766588246.387457,0.0,28,3964.001,1,48,3997,0,0.000,0.000
1766588246.387457,0.0,28,3964.157,1,48,3993,0,0.000,0.000
1766588246.417269,0.0,28,3964.313,1,48,3991,0,0.000,0.000
1766588246.417269,0.0,28,3964.470,1,48,3988,0,0.000,0.000
1766588246.432936,0.0,28,3964.626,1,48,3920,1,0.000,0.000
1766588246.447870,0.0,28,3964.782,1,47,3942,1,0.000,0.000
1766588246.463774,0.0,28,3964.938,1,47,3983,1,0.000,0.000
1766588246.489105,0.0,28,3965.087,1,47,3981,1,0.000,0.000
1766588246.504816,0.0,28,3965.243,1,47,3981,1,0.000,0.000
1766588246.520821,0.0,28,3965.399,1,47,3981,1,0.000,0.000
1766588246.538130,0.0,28,3965.556,1,47,3981,1,0.000,0.000
1766588246.553793,0.0,28,3965.720,1,47,3982,1,0.000,0.000
1766588246.569011,0.0,28,3965.876,1,47,3984,1,0.000,0.000
1766588246.590240,0.0,28,3966.032,1,47,3986,1,0.000,0.000
1766588246.605788,0.0,28,3966.196,1,47,3988,1,0.000,0.000
1766588246.623608,0.0,28,3966.353,1,47,3991,1,0.000,0.000
1766588246.639120,0.0,28,3966.517,1,47,3994,1,0.000,0.000
1766588246.656279,0.0,28,3966.681,1,47,3997,1,0.000,0.000
1766588246.671454,0.0,28,3966.853,1,47,4000,1,0.000,0.000
1766588246.686117,0.0,28,3967.017,1,47,4003,1,0.000,0.000
1766588246.701827,0.0,28,3967.188,1,47,4006,1,0.000,0.000
1766588246.722419,0.0,28,3967.353,1,47,4009,1,0.000,0.000
1766588246.738146,0.0,28,3967.524,1,47,4012,1,0.000,0.000
1766588246.754149,0.0,28,3967.704,1,47,4014,1,0.000,0.000
1766588246.771266,0.0,28,3967.876,1,47,4016,1,0.000,0.000
1766588246.786485,0.0,28,3968.056,1,47,4017,1,0.000,0.000
1766588246.823626,0.0,28,3968.235,1,46,4018,1,0.000,0.000
1766588246.824786,0.0,28,3968.415,1,46,4019,1,0.000,0.000
1766588246.837837,0.0,28,3968.595,1,46,4019,1,0.000,0.000
1766588246.841161,0.0,28,3968.782,1,46,4018,1,0.000,0.000
1766588246.966950,0.0,28,3968.970,1,46,4017,1,0.275,0.000
1766588246.966950,0.0,28,3969.157,1,46,4129,1,0.608,0.000
1766588246.966950,0.0,28,3969.345,1,46,4483,1,0.902,0.000
1766588246.967953,0.0,28,3969.532,1,46,4687,1,1.000,0.000
1766588246.967953,0.0,28,3969.728,1,45,4884,1,1.000,0.000
1766588246.967953,0.0,28,3969.915,1,45,5071,1,1.000,0.000
1766588246.969034,0.0,28,3970.110,1,44,5249,1,1.000,0.000
1766588246.986177,0.0,28,3970.298,1,44,5417,1,1.000,0.000
1766588247.005463,0.0,28,3970.485,1,43,5573,1,1.000,0.000
1766588247.021215,0.0,28,3970.673,1,42,5720,1,1.000,0.000
1766588247.036325,0.0,28,3970.860,1,42,5856,1,1.000,0.000
1766588247.059922,0.0,28,3971.040,1,41,5982,1,1.000,0.000
1766588247.075716,0.0,28,3971.228,1,40,6100,1,1.000,0.000
1766588247.091091,0.0,28,3971.407,1,40,6211,1,1.000,0.000
1766588247.106396,0.0,28,3971.595,1,39,6315,1,1.000,0.000
1766588247.123531,0.0,28,3971.774,1,39,6412,1,1.000,0.000
1766588247.138369,0.0,28,3971.946,1,38,6502,1,1.000,0.000
1766588247.153780,0.0,28,3972.126,1,38,6587,1,1.000,0.000
1766588247.169172,0.0,28,3972.306,1,38,6665,1,1.000,0.000
1766588247.190072,0.0,28,3972.478,1,37,6927,1,1.000,0.000
1766588247.205775,0.0,28,3972.657,1,37,7257,1,1.000,0.000
1766588247.222910,0.0,28,3972.829,1,36,7600,1,1.000,0.000
1766588247.238108,0.0,28,3973.001,1,36,7956,1,1.000,0.000
1766588247.253781,0.0,28,3973.173,1,35,8330,1,1.000,0.000
1766588247.268990,0.0,28,3973.345,1,35,8734,1,1.000,0.000
1766588247.289086,0.0,28,3973.509,1,34,9167,1,1.000,0.000
1766588247.304276,0.0,28,3973.681,1,34,9635,1,1.000,0.000
1766588247.319279,0.0,28,3973.845,1,33,10125,1,1.000,0.000
1766588247.337110,0.0,28,3974.009,1,33,10619,1,1.000,0.000
1766588247.352114,0.0,28,3974.165,1,32,11099,1,1.000,0.000
1766588247.367890,0.0,28,3974.329,1,32,11558,1,1.000,0.000
1766588247.390222,0.0,28,3974.485,1,31,11983,1,1.000,0.000
1766588247.411208,0.0,28,3974.642,1,31,12377,1,1.000,0.000
1766588247.435903,0.0,28,3974.798,1,30,12740,1,1.000,0.000
1766588247.435903,0.0,28,3974.954,1,30,13074,1,1.000,0.000
1766588247.441067,0.0,28,3975.103,1,30,13381,1,1.000,0.000
1766588247.472388,0.0,28,3975.259,1,29,13171,1,1.000,0.000
1766588247.503770,0.0,28,3975.399,1,29,13125,1,1.000,0.000
1766588247.539699,0.0,28,3975.548,1,28,13303,1,1.000,0.000
1766588247.540702,0.0,28,3975.696,1,28,13093,1,1.000,0.000
1766588247.540702,0.0,28,3975.837,1,27,13400,1,1.000,0.000
1766588247.554311,0.0,28,3975.978,1,27,13188,1,1.000,0.000
1766588247.570191,0.0,28,3976.118,1,26,13058,1,1.000,0.000
1766588247.586106,0.0,28,3976.251,1,26,13365,1,1.000,0.000
1766588247.602110,0.0,28,3976.384,1,25,13153,1,1.000,0.000
1766588247.617619,0.0,28,3976.517,1,25,13195,1,1.000,0.000
1766588247.632779,0.0,28,3976.649,1,24,12978,1,1.000,0.000
1766588247.647698,0.0,28,3976.774,1,23,13163,1,1.000,0.000
1766588247.677961,0.0,28,3976.907,1,22,13018,1,1.000,0.000
1766588247.693584,0.0,28,3977.032,1,22,13231,1,1.000,0.000
1766588247.710701,0.0,28,3977.149,1,21,12959,1,1.000,0.000
1766588247.722953,0.0,28,3977.274,1,21,13229,1,1.000,0.000
1766588247.738708,0.0,28,3977.384,1,20,13011,1,1.000,0.000
1766588247.754955,0.0,28,3977.493,1,20,13381,1,1.000,0.000
1766588247.772402,0.0,28,3977.603,1,20,13288,1,1.000,0.000
1766588247.790242,0.0,28,3977.712,1,19,13254,1,1.000,0.000
1766588247.805771,0.0,28,3977.821,1,19,13220,1,1.000,0.000
1766588247.823173,0.0,28,3977.931,1,19,13185,1,1.000,0.000
1766588247.838526,0.0,28,3978.040,1,19,13243,1,1.000,0.000
1766588247.854238,0.0,28,3978.149,1,19,13209,1,0.973,0.000
1766588247.869903,0.0,28,3978.259,1,19,13175,1,0.906,0.000
1766588247.889125,0.0,28,3978.368,1,19,13284,1,0.816,0.000
1766588247.904365,0.0,28,3978.470,1,19,13063,1,0.671,0.000
1766588247.919525,0.0,28,3978.579,1,18,13047,1,0.537,0.000
1766588247.936312,0.0,28,3978.673,1,17,12977,1,0.341,0.000
1766588247.951904,0.0,28,3978.767,1,17,12885,1,0.157,0.000
1766588247.967987,0.0,28,3978.860,1,16,12777,1,0.016,0.000
1766588247.990068,0.0,28,3978.954,1,16,12696,1,0.000,0.000
1766588248.011043,0.0,28,3979.040,1,16,12620,1,0.000,0.000
1766588248.050231,0.0,28,3979.134,1,16,12540,1,0.000,0.000
1766588248.051234,0.0,28,3979.220,1,16,12446,1,0.000,0.000
1766588248.052784,0.0,28,3979.306,1,16,12362,1,0.000,0.000
1766588248.120978,0.0,28,3979.392,1,15,12281,1,0.000,0.000
1766588248.137667,0.0,28,3979.478,1,15,12231,1,0.000,0.000
1766588248.138670,0.0,28,3979.563,1,15,12197,1,0.000,0.000
1766588248.138670,0.0,28,3979.642,1,15,12163,1,0.000,0.000
1766588248.138670,0.0,28,3979.728,1,15,12129,1,0.000,0.000
1766588248.171408,0.0,28,3979.806,1,15,12095,1,0.000,0.000
1766588248.186973,0.0,28,3979.884,1,14,12061,1,0.000,0.000
1766588248.202487,0.0,28,3979.970,1,14,12027,1,0.000,0.000
1766588248.217806,0.0,28,3980.040,1,14,11993,1,0.000,0.000
1766588248.217806,0.0,28,3980.118,1,14,11959,1,0.000,0.000
1766588248.239120,0.0,28,3980.196,1,14,11925,1,0.000,0.000
1766588248.254257,0.0,28,3980.274,1,14,11891,1,0.000,0.000
1766588248.269470,0.0,28,3980.345,1,14,11857,1,0.000,0.000
1766588248.290188,0.0,28,3980.423,1,14,11823,1,0.000,0.000
1766588248.305478,0.0,28,3980.493,1,13,11788,1,0.000,0.000
1766588248.322905,0.0,28,3980.571,1,13,11559,1,0.000,0.000
1766588248.338087,0.0,28,3980.634,1,12,11231,1,0.000,0.000
1766588248.353757,0.0,28,3980.696,1,11,10841,1,0.000,0.000
1766588248.369417,0.0,28,3980.759,1,10,10479,1,0.000,0.000
1766588248.389075,0.0,28,3980.813,1,10,10155,1,0.000,0.000
1766588248.404790,0.0,28,3980.860,1,9,9889,1,0.000,0.000
1766588248.420424,0.0,28,3980.907,1,8,9685,1,0.000,0.000
1766588248.438117,0.0,28,3980.954,1,8,9512,1,0.000,0.000
1766588248.453754,0.0,28,3980.993,1,8,9387,1,0.075,0.000
1766588248.471877,0.0,28,3981.040,1,7,9327,1,0.188,0.000
1766588248.490207,0.0,28,3981.071,1,7,9305,1,0.286,0.000
1766588248.505750,0.0,28,3981.110,1,6,9345,1,0.400,0.000
1766588248.522894,0.0,28,3981.142,1,6,9437,1,0.490,0.000
1766588248.538141,0.0,28,3981.173,1,5,9564,1,0.557,0.000
1766588248.553753,0.0,28,3981.204,1,5,9714,1,0.608,0.000
1766588248.568690,0.0,28,3981.228,1,4,9899,1,0.659,0.000
1766588248.583856,0.0,28,3981.243,1,4,10103,1,0.690,0.000
1766588248.604803,0.0,28,3981.267,1,3,10322,1,0.714,0.000
1766588248.611371,0.0,28,3981.282,1,3,10582,1,0.765,0.000
1766588248.629612,0.0,28,3981.290,1,2,10869,1,0.812,0.000
1766588248.647730,0.0,28,3981.298,1,2,11170,1,0.843,0.000
1766588248.672324,0.0,28,3981.306,1,1,11467,1,0.859,0.000
1766588248.732276,0.0,28,3981.313,1,1,11753,1,0.867,0.000
1766588248.732276,0.0,28,3981.313,1,1,12034,1,0.878,0.000
1766588248.733280,0.0,28,3981.306,1,1,12331,1,0.918,0.000
1766588248.733280,0.0,28,3981.306,1,1,12617,1,0.925,0.000
1766588248.751791,0.0,28,3981.298,1,1,12889,1,0.933,0.000
1766588248.772265,0.0,28,3981.290,1,2,13149,1,0.941,0.000
1766588248.787463,0.0,28,3981.274,1,2,13192,1,0.945,0.000
1766588248.802701,0.0,28,3981.267,1,2,13022,1,0.953,0.000
1766588248.815705,0.0,28,3981.251,1,3,13278,1,0.953,0.000
1766588248.830863,0.0,28,3981.235,1,3,13045,1,0.957,0.000
1766588248.861607,0.0,28,3981.212,1,3,13321,1,0.984,0.000
1766588248.889422,0.0,28,3981.188,1,4,13088,1,1.000,0.000
1766588248.889422,0.0,28,3981.165,1,4,13371,1,1.000,0.000
1766588248.904742,0.0,28,3981.142,1,5,13135,1,1.000,0.000
1766588248.923385,0.0,28,3981.110,1,5,13243,1,1.000,0.000
1766588248.938630,0.0,28,3981.079,1,5,13008,1,1.000,0.000
1766588248.956816,0.0,28,3981.048,1,6,13297,1,1.000,0.000
1766588248.971855,0.0,28,3981.017,1,6,13062,1,1.000,0.000
1766588248.987077,0.0,28,3980.978,1,6,13347,1,1.000,0.000
1766588249.003199,0.0,28,3980.938,1,7,13112,1,1.000,0.000
1766588249.022373,0.0,28,3980.899,1,7,13333,1,1.000,0.000
1766588249.038103,0.0,28,3980.853,1,8,13102,1,1.000,0.000
1766588249.053743,0.0,28,3980.813,1,8,13377,1,1.000,0.000
1766588249.070483,0.0,28,3980.767,1,8,13149,1,1.000,0.000
1766588249.086070,0.0,28,3980.712,1,9,13197,1,1.000,0.000
1766588249.105404,0.0,28,3980.665,1,9,13009,1,1.000,0.000
1766588249.123326,0.0,28,3980.610,1,10,13312,1,1.000,0.000
1766588249.138648,0.0,28,3980.556,1,10,13094,1,1.000,0.000
1766588249.155823,0.0,28,3980.493,1,10,13397,1,1.000,0.000
1766588249.171404,0.0,28,3980.438,1,11,13186,1,1.000,0.000
1766588249.189781,0.0,28,3980.376,1,11,13071,1,1.000,0.000
1766588249.220958,0.0,28,3980.313,1,11,13385,1,1.000,0.000
1766588249.224614,0.0,28,3980.251,1,11,13181,1,1.000,0.000
1766588249.236646,0.0,28,3980.188,1,11,13096,1,1.000,0.000
1766588249.252845,0.0,28,3980.126,1,12,13418,1,1.000,0.000
1766588249.338631,0.0,28,3980.056,1,12,13235,1,1.000,0.000
1766588249.346324,0.0,28,3979.985,1,12,13061,1,1.000,0.000
1766588249.346324,0.0,28,3979.915,1,12,13416,1,1.000,0.000
1766588249.346324,0.0,28,3979.845,1,13,13266,1,1.000,0.000
1766588249.346324,0.0,28,3979.774,1,13,13125,1,1.000,0.000
1766588249.346324,0.0,28,3979.704,1,13,13374,1,1.000,0.000
1766588249.369643,0.0,28,3979.634,1,13,13240,1,1.000,0.000
1766588249.384824,0.0,28,3979.556,1,13,13114,1,1.000,0.000
1766588249.400069,0.0,28,3979.485,1,13,13439,1,1.000,0.000
1766588249.415788,0.0,28,3979.407,1,13,13330,1,1.000,0.000
1766588249.430956,0.0,28,3979.337,1,13,13230,1,1.000,0.000
1766588249.461955,0.0,28,3979.259,1,13,13142,1,1.000,0.000
1766588249.490122,0.0,28,3979.188,1,13,13372,1,1.000,0.000
1766588249.490122,0.0,28,3979.110,1,13,13308,1,1.000,0.000
1766588249.505731,0.0,28,3979.040,1,13,13240,1,1.000,0.000
1766588249.522372,0.0,28,3978.962,1,13,13133,1,1.000,0.000
1766588249.537067,0.0,28,3978.892,1,13,13354,1,1.000,0.000
1766588249.552727,0.0,28,3978.813,1,13,13223,1,1.000,0.000
1766588249.568060,0.0,28,3978.743,1,13,13065,1,1.000,0.000
1766588249.589045,0.0,28,3978.665,1,14,13420,1,1.000,0.000
1766588249.604736,0.0,28,3978.587,1,14,13268,1,1.000,0.000
1766588249.620744,0.0,28,3978.509,1,14,13130,1,1.000,0.000
1766588249.638098,0.0,28,3978.431,1,14,13349,1,1.000,0.000
1766588249.653732,0.0,28,3978.353,1,14,13217,1,1.000,0.000
1766588249.669011,0.0,28,3978.267,1,14,13100,1,1.000,0.000
1766588249.690184,0.0,28,3978.188,1,15,13492,1,1.000,0.000
1766588249.705726,0.0,28,3978.103,1,15,13365,1,1.000,0.000
1766588249.722868,0.0,28,3978.024,1,15,13260,1,1.000,0.000
1766588249.738060,0.0,28,3977.938,1,15,13155,1,1.000,0.000
1766588249.756782,0.0,28,3977.853,1,15,13282,1,1.000,0.000
1766588249.772392,0.0,28,3977.767,1,15,13173,1,1.000,0.000
1766588249.788058,0.0,28,3977.681,1,15,13247,1,1.000,0.000
1766588249.808714,0.0,28,3977.603,1,15,13143,1,1.000,0.000
1766588249.821338,0.0,28,3977.517,1,15,13348,1,1.000,0.000
1766588249.834631,0.0,28,3977.431,1,14,13297,1,1.000,0.000
1766588249.850737,0.0,28,3977.353,1,13,13262,1,1.000,0.000
1766588249.937117,0.0,28,3977.282,1,13,13228,1,1.000,0.000
1766588249.937117,0.0,28,3977.204,1,13,13194,1,1.000,0.000
1766588249.937117,0.0,28,3977.126,1,13,13209,1,1.000,0.000
1766588249.937117,0.0,28,3977.056,1,13,13175,1,1.000,0.000
1766588249.938154,0.0,28,3976.985,1,13,13283,1,1.000,0.000
1766588249.951516,0.0,28,3976.907,1,13,13249,1,1.000,0.000
1766588249.967520,0.0,28,3976.837,1,12,13215,1,1.000,0.000
1766588249.983524,0.0,28,3976.767,1,12,13181,1,1.000,0.000
1766588249.999527,0.0,28,3976.696,1,12,13259,1,1.000,0.000
1766588250.015035,0.0,28,3976.626,1,12,13225,1,1.000,0.000
1766588250.046348,0.0,28,3976.556,1,12,13191,1,1.000,0.000
1766588250.062050,0.0,28,3976.493,1,12,13221,1,1.000,0.000
1766588250.090202,0.0,28,3976.423,1,12,13142,1,1.000,0.000
1766588250.090202,0.0,28,3976.353,1,12,13314,1,1.000,0.000
1766588250.105410,0.0,28,3976.282,1,12,13087,1,1.000,0.000
1766588250.123207,0.0,28,3976.212,1,13,13396,1,1.000,0.000
1766588250.139172,0.0,28,3976.142,1,14,13052,1,1.000,0.000
1766588250.155953,0.0,28,3976.063,1,14,13227,1,1.000,0.000
1766588250.171319,0.0,28,3975.978,1,15,12872,1,1.000,0.000
1766588250.187143,0.0,28,3975.892,1,16,13078,1,1.000,0.000
1766588250.205342,0.0,28,3975.798,1,16,13311,1,1.000,0.000
1766588250.223130,0.0,28,3975.712,1,17,13080,1,1.000,0.000
1766588250.238823,0.0,28,3975.618,1,17,13409,1,1.000,0.000
1766588250.254038,0.0,28,3975.524,1,17,13236,1,1.000,0.000
1766588250.270952,0.0,28,3975.423,1,18,13042,1,1.000,0.000
1766588250.286105,0.0,28,3975.321,1,18,13403,1,1.000,0.000
1766588250.305286,0.0,28,3975.228,1,18,13200,1,1.000,0.000
1766588250.323465,0.0,28,3975.126,1,19,13032,1,1.000,0.000
