t,t_game_ms,lap,lapDist,invalid,speed,rpm,gear,throttle,brake
1766588664.506725,0.0,29,4013.375,0,173,10990,4,1.000,0.000
1766588664.529543,0.0,29,4014.179,0,174,11037,4,1.000,0.000
1766588664.544887,0.0,29,4014.984,0,174,11080,4,1.000,0.000
1766588664.560054,0.0,29,4015.796,0,175,11103,4,1.000,0.000
1766588664.575425,0.0,29,4016.601,0,176,11089,4,1.000,0.000
1766588664.598603,0.0,29,4017.414,0,176,11110,4,1.000,0.000
1766588664.613878,0.0,29,4018.226,0,177,11152,4,1.000,0.000
1766588664.629490,0.0,29,4019.046,0,178,11180,4,1.000,0.000
1766588664.647074,0.0,29,4019.867,0,178,11221,4,1.000,0.000
1766588664.663200,0.0,29,4020.687,0,179,11200,4,1.000,0.000
1766588664.679292,0.0,29,4021.515,0,180,11234,4,1.000,0.000
1766588664.698505,0.0,29,4022.351,0,180,11289,4,1.000,0.000
1766588664.713659,0.0,29,4023.179,0,181,11398,4,1.000,0.000
1766588664.747588,0.0,29,4024.015,0,181,11561,4,1.000,0.000
1766588664.749395,0.0,29,4024.851,0,181,11720,4,1.000,0.000
1766588664.762989,0.0,29,4025.695,0,182,11832,4,1.000,0.000
1766588664.777781,0.0,29,4026.539,0,182,11877,4,1.000,0.000
1766588664.794921,0.0,29,4027.390,0,183,11855,4,1.000,0.000
1766588664.813879,0.0,29,4028.234,0,184,11805,4,1.000,0.000
1766588664.829657,0.0,29,4029.093,0,184,11793,4,1.000,0.000
1766588664.845524,0.0,29,4029.953,0,185,11826,4,1.000,0.000
1766588664.861185,0.0,29,4030.804,0,185,11852,4,1.000,0.000
1766588664.878856,0.0,29,4031.664,0,186,11836,4,1.000,0.000
1766588664.893860,0.0,29,4032.531,0,186,11824,4,1.000,0.000
1766588664.908835,0.0,29,4033.398,0,187,11895,4,1.000,0.000
1766588664.931973,0.0,29,4034.265,0,187,11937,4,1.000,0.000
1766588664.947129,0.0,29,4035.148,0,188,11915,4,1.000,0.000
1766588664.962368,0.0,29,4036.023,0,189,11895,4,1.000,0.000
1766588664.977535,0.0,29,4036.906,0,189,11930,4,1.000,0.000
1766588664.997617,0.0,29,4037.796,0,190,11936,4,1.000,0.000
1766588665.013183,0.0,29,4038.687,0,190,11949,4,1.000,0.000
1766588665.029188,0.0,29,4039.570,0,191,11969,4,1.000,0.000
1766588665.049658,0.0,29,4040.460,0,191,12080,4,1.000,0.000
1766588665.061040,0.0,29,4041.359,0,192,12032,4,1.000,0.000
1766588665.080834,0.0,29,4042.250,0,193,12078,4,1.000,0.000
1766588665.088408,0.0,29,4043.140,0,193,12130,4,1.000,0.000
1766588665.113211,0.0,29,4044.031,0,194,12174,4,1.000,0.000
1766588665.128852,0.0,29,4044.929,0,194,12210,4,1.000,0.000
1766588665.144487,0.0,29,4045.828,0,195,12221,4,1.000,0.000
1766588665.164150,0.0,29,4046.734,0,196,12238,4,1.000,0.000
1766588665.178851,0.0,29,4047.640,0,196,12262,4,1.000,0.000
1766588665.193855,0.0,29,4048.546,0,197,12291,4,1.000,0.000
1766588665.209191,0.0,29,4049.453,0,197,12322,4,1.000,0.000
1766588665.230824,0.0,29,4050.367,0,198,12354,4,1.000,0.000
1766588665.246520,0.0,29,4051.281,0,198,12389,4,1.000,0.000
1766588665.262524,0.0,29,4052.195,0,199,12423,4,1.000,0.000
1766588665.277722,0.0,29,4053.117,0,199,12458,4,1.000,0.000
1766588665.292858,0.0,29,4054.046,0,200,12493,4,1.000,0.000
1766588665.308251,0.0,29,4054.968,0,200,12526,4,1.000,0.000
1766588665.331959,0.0,29,4055.898,0,201,12556,4,1.000,0.000
1766588665.366659,0.0,29,4056.828,0,201,11799,5,1.000,0.000
1766588665.366659,0.0,29,4057.765,0,202,11482,5,1.000,0.000
1766588665.377692,0.0,29,4058.695,0,203,11199,5,1.000,0.000
1766588665.396308,0.0,29,4059.640,0,203,11095,5,1.000,0.000
1766588665.413790,0.0,29,4060.585,0,204,11067,5,1.000,0.000
1766588665.429086,0.0,29,4061.531,0,205,11079,5,1.000,0.000
1766588665.444392,0.0,29,4062.484,0,205,11105,5,1.000,0.000
1766588665.465273,0.0,29,4063.437,0,206,11134,5,1.000,0.000
1766588665.480840,0.0,29,4064.390,0,206,11163,5,1.000,0.000
1766588665.497975,0.0,29,4065.351,0,207,11193,5,1.000,0.000
1766588665.513175,0.0,29,4066.312,0,208,11222,5,1.000,0.000
1766588665.528842,0.0,29,4067.273,0,208,11251,5,1.000,0.000
1766588665.544504,0.0,29,4068.242,0,209,11280,5,1.000,0.000
1766588665.559547,0.0,29,4069.210,0,209,11309,5,1.000,0.000
1766588665.575451,0.0,29,4070.179,0,210,11338,5,1.000,0.000
1766588665.590662,0.0,29,4071.156,0,210,11370,5,1.000,0.000
1766588665.605483,0.0,29,4072.132,0,211,11404,5,1.000,0.000
1766588665.636118,0.0,29,4073.117,0,211,11441,5,1.000,0.000
1766588665.649565,0.0,29,4074.093,0,212,11478,5,1.000,0.000
1766588665.674390,0.0,29,4075.078,0,213,11515,5,1.000,0.000
1766588665.674390,0.0,29,4076.062,0,213,11548,5,1.000,0.000
1766588665.695508,0.0,29,4077.054,0,214,11578,5,1.000,0.000
1766588665.710690,0.0,29,4078.046,0,214,11606,5,1.000,0.000
1766588665.727113,0.0,29,4079.039,0,215,11632,5,1.000,0.000
1766588665.747070,0.0,29,4080.039,0,215,11657,5,1.000,0.000
1766588665.762670,0.0,29,4081.039,0,216,11682,5,1.000,0.000
1766588665.777833,0.0,29,4082.046,0,216,11708,5,1.000,0.000
1766588665.797485,0.0,29,4083.054,0,217,11734,5,1.000,0.000
1766588665.812668,0.0,29,4084.062,0,218,11761,5,1.000,0.000
1766588665.828215,0.0,29,4085.070,0,218,11788,5,1.000,0.000
1766588665.844084,0.0,29,4086.078,0,219,11815,5,1.000,0.000
1766588665.865150,0.0,29,4087.093,0,219,11843,5,1.000,0.000
1766588665.880321,0.0,29,4088.109,0,220,11870,5,1.000,0.000
1766588665.895499,0.0,29,4089.132,0,220,11897,5,1.000,0.000
1766588665.912169,0.0,29,4090.148,0,221,11925,5,1.000,0.000
1766588665.928176,0.0,29,4091.171,0,221,11951,5,1.000,0.000
1766588665.953205,0.0,29,4092.203,0,222,11976,5,1.000,0.000
1766588665.965297,0.0,29,4093.226,0,222,12001,5,1.000,0.000
1766588665.985995,0.0,29,4094.257,0,223,12026,5,1.000,0.000
1766588665.985995,0.0,29,4095.296,0,223,12050,5,1.000,0.000
1766588666.006748,0.0,29,4096.328,0,224,12074,5,1.000,0.000
1766588666.022087,0.0,29,4097.367,0,224,12099,5,1.000,0.000
1766588666.038195,0.0,29,4098.414,0,225,12124,5,1.000,0.000
1766588666.065089,0.0,29,4099.453,0,225,12148,5,1.000,0.000
1766588666.080094,0.0,29,4100.500,0,226,12172,5,1.000,0.000
1766588666.098651,0.0,29,4101.539,0,226,12197,5,1.000,0.000
1766588666.113462,0.0,29,4102.593,0,227,12221,5,1.000,0.000
1766588666.128675,0.0,29,4103.640,0,227,12245,5,1.000,0.000
1766588666.144312,0.0,29,4104.695,0,228,12269,5,1.000,0.000
1766588666.159455,0.0,29,4105.750,0,228,12293,5,1.000,0.000
1766588666.174862,0.0,29,4106.804,0,229,12317,5,1.000,0.000
1766588666.190501,0.0,29,4107.867,0,229,12341,5,1.000,0.000
1766588666.206236,0.0,29,4108.929,0,230,12365,5,1.000,0.000
1766588666.228744,0.0,29,4109.992,0,230,12388,5,1.000,0.000
1766588666.261146,0.0,29,4111.062,0,230,12411,5,1.000,0.000
1766588666.262743,0.0,29,4112.125,0,231,12434,5,1.000,0.000
1766588666.275397,0.0,29,4113.195,0,231,12457,5,1.000,0.000
1766588666.282918,0.0,29,4114.273,0,232,12480,5,1.000,0.000
1766588666.309335,0.0,29,4115.343,0,232,12503,5,1.000,0.000
1766588666.324392,0.0,29,4116.421,0,233,12526,5,1.000,0.000
1766588666.339433,0.0,29,4117.500,0,233,12549,5,1.000,0.000
1766588666.365206,0.0,29,4118.578,0,234,12571,5,1.000,0.000
1766588666.380823,0.0,29,4119.664,0,234,12593,5,1.000,0.000
1766588666.397964,0.0,29,4120.804,0,234,12617,5,1.000,0.000
1766588666.413156,0.0,29,4121.890,0,235,12640,5,1.000,0.000
1766588666.428825,0.0,29,4122.976,0,235,12661,5,1.000,0.000
1766588666.444238,0.0,29,4124.070,0,236,12682,5,1.000,0.000
1766588666.459986,0.0,29,4125.164,0,236,12703,5,1.000,0.000
1766588666.475152,0.0,29,4126.257,0,237,12724,5,1.000,0.000
1766588666.490592,0.0,29,4127.359,0,237,12744,5,1.000,0.000
1766588666.506383,0.0,29,4128.453,0,237,12764,5,1.000,0.000
1766588666.536096,0.0,29,4129.554,0,238,12784,5,1.000,0.000
1766588666.572370,0.0,29,4130.656,0,238,12804,5,1.000,0.000
1766588666.572370,0.0,29,4131.765,0,239,12824,5,1.000,0.000
1766588666.573372,0.0,29,4132.875,0,239,12070,6,1.000,0.000
1766588666.594909,0.0,29,4133.984,0,239,11740,6,1.000,0.000
1766588666.610521,0.0,29,4135.093,0,240,11443,6,1.000,0.000
1766588666.625695,0.0,29,4136.203,0,241,11268,6,1.000,0.000
1766588666.640816,0.0,29,4137.328,0,241,11241,6,1.000,0.000
1766588666.664154,0.0,29,4138.445,0,242,11252,6,1.000,0.000
1766588666.679318,0.0,29,4139.562,0,242,11272,6,1.000,0.000
1766588666.694345,0.0,29,4140.687,0,243,11292,6,1.000,0.000
1766588666.711720,0.0,29,4141.812,0,243,11313,6,1.000,0.000
1766588666.727027,0.0,29,4142.945,0,243,11333,6,1.000,0.000
1766588666.742042,0.0,29,4144.070,0,244,11352,6,1.000,0.000
1766588666.764862,0.0,29,4145.203,0,244,11372,6,1.000,0.000
1766588666.780427,0.0,29,4146.335,0,245,11391,6,1.000,0.000
1766588666.798305,0.0,29,4147.476,0,245,11409,6,1.000,0.000
1766588666.813746,0.0,29,4148.609,0,246,11428,6,1.000,0.000
1766588666.831482,0.0,29,4149.750,0,246,11446,6,1.000,0.000
1766588666.862887,0.0,29,4150.890,0,246,11464,6,1.000,0.000
1766588666.874067,0.0,29,4152.039,0,247,11482,6,1.000,0.000
1766588666.908732,0.0,29,4153.179,0,247,11500,6,1.000,0.000
1766588666.909806,0.0,29,4154.328,0,248,11519,6,1.000,0.000
1766588666.909806,0.0,29,4155.476,0,248,11537,6,1.000,0.000
1766588666.924444,0.0,29,4156.632,0,248,11555,6,1.000,0.000
1766588666.939817,0.0,29,4157.781,0,249,11573,6,1.000,0.000
1766588666.955422,0.0,29,4158.937,0,249,11591,6,1.000,0.000
1766588666.980474,0.0,29,4160.093,0,250,11608,6,1.000,0.000
1766588666.998448,0.0,29,4161.257,0,250,11626,6,1.000,0.000
1766588667.013616,0.0,29,4162.414,0,250,11643,6,1.000,0.000
1766588667.031803,0.0,29,4163.578,0,251,11661,6,1.000,0.000
1766588667.047237,0.0,29,4164.742,0,251,11678,6,1.000,0.000
1766588667.063004,0.0,29,4165.906,0,252,11696,6,1.000,0.000
1766588667.078508,0.0,29,4167.078,0,252,11713,6,1.000,0.000
1766588667.093810,0.0,29,4168.242,0,252,11730,6,1.000,0.000
1766588667.113788,0.0,29,4169.414,0,253,11747,6,1.000,0.000
1766588667.130797,0.0,29,4170.593,0,253,11764,6,1.000,0.000
1766588667.152426,0.0,29,4171.765,0,254,11781,6,1.000,0.000
1766588667.190508,0.0,29,4172.945,0,254,11797,6,1.000,0.000
1766588667.191511,0.0,29,4174.125,0,254,11814,6,1.000,0.000
1766588667.191511,0.0,29,4175.304,0,255,11831,6,1.000,0.000
1766588667.214706,0.0,29,4176.492,0,255,11848,6,1.000,0.000
1766588667.230317,0.0,29,4177.671,0,256,11864,6,1.000,0.000
1766588667.245478,0.0,29,4178.859,0,256,11880,6,1.000,0.000
1766588667.264238,0.0,29,4180.046,0,256,11897,6,1.000,0.000
1766588667.279806,0.0,29,4181.242,0,257,11913,6,1.000,0.000
1766588667.295472,0.0,29,4182.429,0,257,11929,6,1.000,0.000
1766588667.310891,0.0,29,4183.625,0,257,11945,6,1.000,0.000
1766588667.331757,0.0,29,4184.820,0,258,11961,6,1.000,0.000
1766588667.346764,0.0,29,4186.023,0,258,11978,6,1.000,0.000
1766588667.362141,0.0,29,4187.218,0,258,11994,6,1.000,0.000
1766588667.377507,0.0,29,4188.414,0,259,12009,6,1.000,0.000
1766588667.393547,0.0,29,4189.617,0,259,12025,6,1.000,0.000
1766588667.409531,0.0,29,4190.820,0,259,12041,6,1.000,0.000
1766588667.436100,0.0,29,4192.023,0,260,12057,6,1.000,0.000
1766588667.472411,0.0,29,4193.226,0,260,12073,6,1.000,0.000
1766588667.472411,0.0,29,4194.437,0,261,12089,6,1.000,0.000
1766588667.473415,0.0,29,4195.648,0,261,12104,6,1.000,0.000
1766588667.495470,0.0,29,4196.859,0,261,12119,6,1.000,0.000
1766588667.510603,0.0,29,4198.078,0,261,12134,6,1.000,0.000
1766588667.526314,0.0,29,4199.289,0,262,12149,6,1.000,0.000
1766588667.541880,0.0,29,4200.507,0,262,12163,6,1.000,0.000
1766588667.565229,0.0,29,4201.726,0,262,12177,6,1.000,0.000
1766588667.580162,0.0,29,4202.937,0,263,12190,6,1.000,0.000
1766588667.595470,0.0,29,4204.156,0,263,12203,6,1.000,0.000
1766588667.613614,0.0,29,4205.382,0,263,12217,6,1.000,0.000
1766588667.630754,0.0,29,4206.601,0,264,12231,6,1.000,0.000
1766588667.646465,0.0,29,4207.835,0,264,12245,6,1.000,0.000
1766588667.662137,0.0,29,4209.062,0,264,12258,6,1.000,0.000
1766588667.677276,0.0,29,4210.281,0,265,12272,6,1.000,0.000
1766588667.693029,0.0,29,4211.515,0,265,12286,6,1.000,0.000
1766588667.708860,0.0,29,4212.742,0,265,12300,6,1.000,0.000
1766588667.730857,0.0,29,4213.976,0,266,12314,6,1.000,0.000
1766588667.761724,0.0,29,4215.218,0,266,12328,6,1.000,0.000
1766588667.763818,0.0,29,4216.453,0,266,12342,6,1.000,0.000
1766588667.788376,0.0,29,4217.687,0,267,12356,6,1.000,0.000
1766588667.788376,0.0,29,4218.929,0,267,12370,6,1.000,0.000
1766588667.810698,0.0,29,4220.164,0,267,12383,6,1.000,0.000
1766588667.825917,0.0,29,4221.406,0,268,12397,6,1.000,0.000
1766588667.841140,0.0,29,4222.648,0,268,12411,6,1.000,0.000
1766588667.865185,0.0,29,4223.890,0,268,12425,6,1.000,0.000
1766588667.880793,0.0,29,4225.132,0,269,12438,6,1.000,0.000
1766588667.897944,0.0,29,4226.382,0,269,12452,6,1.000,0.000
1766588667.913126,0.0,29,4227.625,0,269,12466,6,1.000,0.000
1766588667.928796,0.0,29,4228.875,0,269,12479,6,1.000,0.000
1766588667.947078,0.0,29,4230.125,0,270,12493,6,1.000,0.000
1766588667.962128,0.0,29,4231.390,0,270,12506,6,1.000,0.000
1766588667.977688,0.0,29,4232.640,0,270,12518,6,1.000,0.000
1766588667.993263,0.0,29,4233.890,0,271,12531,6,1.000,0.000
1766588668.009029,0.0,29,4235.148,0,271,12543,6,1.000,0.000
1766588668.030771,0.0,29,4236.406,0,271,12556,6,1.000,0.000
1766588668.061437,0.0,29,4237.664,0,271,12568,6,1.000,0.000
1766588668.064525,0.0,29,4238.929,0,272,12581,6,1.000,0.000
1766588668.113729,0.0,29,4240.187,0,272,12593,6,1.000,0.000
1766588668.115761,0.0,29,4241.453,0,272,12605,6,1.000,0.000
1766588668.115761,0.0,29,4242.726,0,273,11846,7,1.000,0.000
1766588668.115761,0.0,29,4243.992,0,273,11532,7,1.000,0.000
1766588668.141556,0.0,29,4245.257,0,273,11249,7,1.000,0.000
1766588668.156850,0.0,29,4246.531,0,274,11052,7,1.000,0.000
1766588668.198573,0.0,29,4247.796,0,274,11030,7,1.000,0.000
1766588668.198573,0.0,29,4249.070,0,274,11039,7,1.000,0.000
1766588668.213409,0.0,29,4250.343,0,275,11051,7,1.000,0.000
1766588668.231249,0.0,29,4251.625,0,275,11064,7,1.000,0.000
1766588668.246453,0.0,29,4252.906,0,275,11076,7,1.000,0.000
1766588668.262123,0.0,29,4254.203,0,276,11088,7,1.000,0.000
1766588668.277302,0.0,29,4255.484,0,276,11099,7,1.000,0.000
1766588668.298437,0.0,29,4256.765,0,276,11110,7,1.000,0.000
1766588668.313553,0.0,29,4258.046,0,277,11122,7,1.000,0.000
1766588668.328788,0.0,29,4259.328,0,277,11133,7,1.000,0.000
1766588668.382428,0.0,29,4260.617,0,277,11144,7,1.000,0.000
1766588668.382428,0.0,29,4261.898,0,277,11155,7,1.000,0.000
1766588668.382428,0.0,29,4263.187,0,278,11166,7,1.000,0.000
1766588668.390975,0.0,29,4264.476,0,278,11178,7,1.000,0.000
1766588668.406714,0.0,29,4265.773,0,278,11189,7,1.000,0.000
1766588668.436738,0.0,29,4267.062,0,279,11200,7,1.000,0.000
1766588668.465247,0.0,29,4268.359,0,279,11211,7,1.000,0.000
1766588668.465247,0.0,29,4269.648,0,279,11222,7,1.000,0.000
1766588668.480276,0.0,29,4270.945,0,279,11233,7,1.000,0.000
1766588668.498413,0.0,29,4272.242,0,280,11244,7,1.000,0.000
1766588668.513396,0.0,29,4273.546,0,280,11255,7,1.000,0.000
1766588668.531746,0.0,29,4274.843,0,280,11265,7,1.000,0.000
1766588668.547447,0.0,29,4276.148,0,281,11276,7,1.000,0.000
1766588668.563113,0.0,29,4277.453,0,281,11287,7,1.000,0.000
1766588668.578784,0.0,29,4278.757,0,281,11297,7,1.000,0.000
1766588668.598459,0.0,29,4280.062,0,281,11308,7,1.000,0.000
1766588668.614112,0.0,29,4281.375,0,282,11318,7,1.000,0.000
1766588668.629779,0.0,29,4282.687,0,282,11329,7,1.000,0.000
1766588668.650062,0.0,29,4283.992,0,282,11340,7,1.000,0.000
1766588668.663168,0.0,29,4285.304,0,282,11350,7,1.000,0.000
1766588668.687410,0.0,29,4286.617,0,283,11360,7,1.000,0.000
1766588668.692440,0.0,29,4287.929,0,283,11371,7,1.000,0.000
1766588668.707567,0.0,29,4289.250,0,283,11381,7,1.000,0.000
1766588668.722969,0.0,29,4290.562,0,284,11391,7,1.000,0.000
1766588668.752792,0.0,29,4291.875,0,284,11402,7,1.000,0.000
1766588668.768786,0.0,29,4293.195,0,284,11412,7,1.000,0.000
1766588668.798389,0.0,29,4294.515,0,284,11422,7,1.000,0.000
1766588668.798389,0.0,29,4295.835,0,285,11432,7,1.000,0.000
1766588668.814108,0.0,29,4297.156,0,285,11442,7,1.000,0.000
1766588668.829775,0.0,29,4298.484,0,285,11453,7,1.000,0.000
1766588668.845445,0.0,29,4299.804,0,285,11463,7,1.000,0.000
1766588668.860989,0.0,29,4301.132,0,286,11474,7,1.000,0.000
1766588668.876672,0.0,29,4302.460,0,286,11483,7,1.000,0.000
1766588668.892062,0.0,29,4303.789,0,286,11493,7,1.000,0.000
1766588668.914106,0.0,29,4305.109,0,286,11501,7,1.000,0.000
1766588668.946988,0.0,29,4306.437,0,287,11510,7,1.000,0.000
1766588668.949051,0.0,29,4307.781,0,287,11520,7,1.000,0.000
1766588668.962505,0.0,29,4309.109,0,287,11529,7,1.000,0.000
1766588668.976271,0.0,29,4310.445,0,287,11538,7,1.000,0.000
1766588668.994923,0.0,29,4311.773,0,288,11547,7,1.000,0.000
1766588669.010079,0.0,29,4313.109,0,288,11556,7,1.000,0.000
1766588669.025239,0.0,29,4314.445,0,288,11565,7,1.000,0.000
1766588669.041002,0.0,29,4315.781,0,288,11574,7,1.000,0.000
1766588669.070934,0.0,29,4317.117,0,289,11584,7,1.000,0.000
1766588669.098558,0.0,29,4318.460,0,289,11593,7,1.000,0.000
1766588669.098558,0.0,29,4319.796,0,289,11602,7,1.000,0.000
1766588669.113792,0.0,29,4321.148,0,289,11611,7,1.000,0.000
1766588669.131724,0.0,29,4322.492,0,289,11620,7,1.000,0.000
1766588669.146894,0.0,29,4323.828,0,290,11630,7,1.000,0.000
1766588669.162997,0.0,29,4325.179,0,290,11639,7,1.000,0.000
1766588669.178438,0.0,29,4326.523,0,290,11648,7,1.000,0.000
1766588669.194554,0.0,29,4327.875,0,290,11657,7,1.000,0.000
1766588669.210680,0.0,29,4329.218,0,291,11666,7,1.000,0.000
1766588669.231772,0.0,29,4330.570,0,291,11675,7,1.000,0.000
1766588669.262791,0.0,29,4331.921,0,291,11684,7,1.000,0.000
1766588669.274312,0.0,29,4333.273,0,291,11693,7,1.000,0.000
1766588669.282906,0.0,29,4334.625,0,292,11702,7,1.000,0.000
1766588669.308680,0.0,29,4335.976,0,292,11710,7,1.000,0.000
1766588669.309901,0.0,29,4337.343,0,292,11719,7,1.000,0.000
1766588669.329094,0.0,29,4338.695,0,292,11728,7,1.000,0.000
1766588669.344743,0.0,29,4340.054,0,292,11737,7,1.000,0.000
1766588669.365285,0.0,29,4341.406,0,293,11745,7,1.000,0.000
1766588669.380357,0.0,29,4342.765,0,293,11754,7,1.000,0.000
1766588669.398435,0.0,29,4344.132,0,293,11762,7,1.000,0.000
1766588669.413715,0.0,29,4345.492,0,293,11771,7,1.000,0.000
1766588669.429267,0.0,29,4346.851,0,294,11780,7,1.000,0.000
1766588669.444892,0.0,29,4348.218,0,294,11788,7,1.000,0.000
1766588669.460185,0.0,29,4349.578,0,294,11797,7,1.000,0.000
1766588669.475351,0.0,29,4350.945,0,294,11806,7,1.000,0.000
1766588669.491457,0.0,29,4352.304,0,294,11815,7,1.000,0.000
1766588669.531765,0.0,29,4353.664,0,295,11823,7,1.000,0.000
1766588669.531765,0.0,29,4355.031,0,295,11832,7,1.000,0.000
1766588669.592046,0.0,29,4356.390,0,295,11839,7,1.000,0.000
1766588669.598036,0.0,29,4357.757,0,295,11846,7,1.000,0.000
1766588669.599583,0.0,29,4359.125,0,295,11853,7,1.000,0.000
1766588669.599583,0.0,29,4360.484,0,296,11859,7,1.000,0.000
1766588669.613662,0.0,29,4361.859,0,296,11866,7,1.000,0.000
1766588669.628833,0.0,29,4363.226,0,296,11873,7,1.000,0.000
1766588669.643717,0.0,29,4364.593,0,296,11879,7,1.000,0.000
1766588669.664963,0.0,29,4365.968,0,296,11887,7,1.000,0.000
1766588669.680206,0.0,29,4367.343,0,297,11894,7,1.000,0.000
1766588669.698404,0.0,29,4368.710,0,297,11901,7,1.000,0.000
1766588669.714045,0.0,29,4370.085,0,297,11909,7,1.000,0.000
1766588669.731225,0.0,29,0.014,0,297,11917,7,1.000,0.000
1766588669.746423,16.0,29,1.404,0,297,11924,7,1.000,0.000
1766588669.762428,33.0,29,2.779,0,297,11932,7,1.000,0.000
1766588669.777630,50.0,29,4.162,0,298,11939,7,1.000,0.000
1766588669.797474,66.0,29,5.537,0,298,11947,7,1.000,0.000
1766588669.813115,83.0,29,6.920,0,298,11954,7,1.000,0.000
1766588669.829234,100.0,29,8.295,0,298,11961,7,1.000,0.000
1766588669.849851,116.0,29,9.678,0,298,11968,7,1.000,0.000
1766588669.860217,133.0,29,11.061,0,299,11974,7,1.000,0.000
1766588669.880294,150.0,29,12.451,0,299,11980,7,1.000,0.000
1766588669.882387,166.0,29,13.834,0,299,11987,7,1.000,0.000
1766588669.979320,183.0,29,15.217,0,299,11994,7,1.000,0.000
1766588669.979320,200.0,29,16.600,0,299,12002,7,1.000,0.000
1766588669.979320,216.0,29,17.990,0,299,12009,7,1.000,0.000
1766588669.980620,233.0,29,19.373,0,300,12016,7,1.000,0.000
1766588669.980620,250.0,29,20.764,0,300,12023,7,1.000,0.000
1766588669.999648,266.0,29,22.154,0,300,12030,7,1.000,0.000
1766588670.015059,283.0,29,23.537,0,300,12037,7,1.000,0.000
1766588670.030353,300.0,29,24.928,0,300,12044,7,1.000,0.000
1766588670.045420,316.0,29,26.318,0,301,12052,7,1.000,0.000
1766588670.060950,333.0,29,27.709,0,301,12059,7,1.000,0.000
1766588670.076606,350.0,29,29.100,0,301,12067,7,1.000,0.000
1766588670.092011,366.0,29,30.490,0,301,12074,7,1.000,0.000
1766588670.131404,383.0,29,31.889,0,301,12081,7,1.000,0.000
1766588670.131895,400.0,29,33.287,0,301,12088,7,1.000,0.000
1766588670.162005,417.0,29,34.686,0,301,12093,7,1.000,0.000
1766588670.200612,433.0,29,36.076,0,302,12098,7,1.000,0.000
1766588670.200612,450.0,29,37.475,0,302,12103,7,1.000,0.000
1766588670.200612,467.0,29,38.873,0,302,12107,7,1.000,0.000
1766588670.213692,483.0,29,40.279,0,302,12111,7,1.000,0.000
1766588670.228893,500.0,29,41.678,0,302,12116,7,1.000,0.000
1766588670.244073,517.0,29,43.084,0,302,12121,7,1.000,0.000
1766588670.265141,533.0,29,44.490,0,302,12126,7,1.000,0.000
1766588670.280746,550.0,29,45.904,0,303,12131,7,1.000,0.000
1766588670.297900,567.0,29,47.303,0,303,12137,7,1.000,0.000
1766588670.313079,583.0,29,48.725,0,303,12143,7,1.000,0.000
1766588670.328748,600.0,29,50.162,0,303,12150,7,1.000,0.000
1766588670.344170,617.0,29,51.584,0,303,12156,7,1.000,0.000
1766588670.359592,634.0,29,52.998,0,303,12163,7,1.000,0.000
1766588670.390085,651.0,29,54.404,0,304,12169,7,1.000,0.000
1766588670.405386,667.0,29,55.818,0,304,12176,7,1.000,0.000
1766588670.415669,684.0,29,57.232,0,304,12182,7,1.000,0.000
1766588670.438240,701.0,29,58.646,0,304,12189,7,1.000,0.000
1766588670.462150,717.0,29,60.061,0,304,12194,7,1.000,0.000
1766588670.463194,734.0,29,61.475,0,304,12199,7,1.000,0.000
1766588670.476283,751.0,29,62.896,0,304,12204,7,1.000,0.000
1766588670.494406,767.0,29,64.318,0,305,12208,7,1.000,0.000
1766588670.509550,784.0,29,65.732,0,305,12213,7,1.000,0.000
1766588670.531860,801.0,29,67.154,0,305,12217,7,1.000,0.000
1766588670.546881,817.0,29,68.568,0,305,12222,7,1.000,0.000
1766588670.565023,834.0,29,69.990,0,305,12227,7,1.000,0.000
1766588670.580032,851.0,29,71.412,0,305,12232,7,1.000,0.000
1766588670.597892,867.0,29,72.834,0,305,12238,7,1.000,0.000
1766588670.613072,884.0,29,74.256,0,306,12243,7,1.000,0.000
1766588670.627720,901.0,29,75.678,0,306,12249,7,1.000,0.000
1766588670.643740,917.0,29,77.100,0,306,12255,7,1.000,0.000
1766588670.664180,934.0,29,78.521,0,306,12261,7,1.000,0.000
1766588670.679738,951.0,29,79.951,0,306,12267,7,1.000,0.000
1766588670.695742,967.0,29,81.381,0,306,12274,7,1.000,0.000
1766588670.711068,984.0,29,82.803,0,306,12280,7,1.000,0.000
1766588670.769783,1001.0,29,84.232,0,306,12287,7,1.000,0.000
1766588670.770786,1017.0,29,85.662,0,307,12293,7,1.000,0.000
1766588670.770786,1034.0,29,87.084,0,307,12299,7,1.000,0.000
1766588670.778542,1051.0,29,88.514,0,307,12304,7,1.000,0.000
1766588670.793706,1067.0,29,89.943,0,307,12309,7,1.000,0.000
1766588670.808990,1084.0,29,91.365,0,307,12312,7,1.000,0.000
1766588670.826038,1101.0,29,92.795,0,307,12314,7,1.000,0.000
1766588670.857230,1117.0,29,94.225,0,307,12316,7,1.000,0.000
1766588670.872045,1134.0,29,95.654,0,307,12318,7,1.000,0.000
1766588670.898516,1151.0,29,97.084,0,307,12319,7,1.000,0.000
1766588670.898516,1167.0,29,98.514,0,307,12320,7,1.000,0.000
1766588670.914066,1184.0,29,99.943,0,307,12322,7,1.000,0.000
1766588670.931202,1201.0,29,101.373,0,307,12325,7,1.000,0.000
1766588670.946399,1217.0,29,102.803,0,308,12327,7,1.000,0.000
1766588670.965209,1234.0,29,104.240,0,308,12331,7,1.000,0.000
1766588670.980731,1251.0,29,105.670,0,308,12335,7,1.000,0.000
